DateTime,Date,Time,Open,High,Low,Close,Volume,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_5M,Price_Above_EMA200_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,ATR_MA,Is_Consolidating,Price_Range_Pct,Is_Tight_Range,Consolidation_Score,EMA_9_Above_21,EMA_21_Above_50,Price_Above_EMA200_1H,Trend_Score,KeyWindow,WindowHigh,WindowLow,WindowType,WindowID,WindowStart,WindowTradeStart,WindowTradeEnd,ActiveWindowID,ActiveWindowType,RangeHigh,RangeLow
2016-10-11 22:00:00,2016.10.11,22:00,1251.528,1253.13,1251.049,1253.129,0.11885,1253.129,1253.129,1253.129,1253.129,0,1254.179,2.081000000000131,0.1660643078246638,,,0,,0,0.0,0,0,0,0.0,False,,,,,,,,,,,
2016-10-11 22:05:00,2016.10.11,22:05,1253.13,1253.34,1252.929,1253.29,0.0397,1253.1612,1253.1436363636362,1253.1353137254903,1253.1306019900496,1,1254.179,1.8583333333334244,0.14827640317352125,,,0,,0,0.0,1,1,0,0.6666666666666666,False,,,,,,,,,,,
2016-10-11 22:10:00,2016.10.11,22:10,1253.29,1254.009,1253.289,1253.859,0.09698,1253.30076,1253.2086694214875,1253.1636935793927,1253.1378497314422,1,1254.179,1.7065555555556382,0.13610426336259804,,,0,,0,0.0,1,1,0,0.6666666666666666,False,,,,,,,,,,,
2016-10-11 22:15:00,2016.10.11,22:15,1253.859,1253.878,1253.568,1253.709,0.05967,1253.3824080000002,1253.254154019534,1253.1850781449066,1253.1435328186917,1,1254.179,1.5203481481482126,0.12126802536698807,,,0,,0,0.0,1,1,0,0.6666666666666666,False,,,,,,,,,,,
2016-10-11 22:20:00,2016.10.11,22:20,1253.71,1253.91,1253.609,1253.91,0.04449,1253.4879264,1253.3137763813945,1253.2135064529496,1253.1511593578093,1,1254.179,1.3577683950618054,0.1082827631218991,,,0,,0,0.0,1,1,0,0.6666666666666666,False,,,,,,,,,,,
2016-10-11 22:25:00,2016.10.11,22:25,1253.91,1254.72,1253.909,1254.569,0.08386,1253.70414112,1253.4278876194494,1253.266663062638,1253.1652672248958,1,1254.179,1.2848659423868876,0.10241492834486485,,,0,,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-11 22:30:00,2016.10.11,22:30,1254.57,1254.688,1254.169,1254.179,0.07026,1253.799112896,1253.4961705631358,1253.3024409817504,1253.1753541181804,1,1254.179,1.18275048340197,0.09430475900186257,,,0,,0,0.0,1,1,0,0.6666666666666666,False,,,,,,,,,,,
2016-10-11 22:35:00,2016.10.11,22:35,1254.22,1254.428,1254.169,1254.42,0.06063,1253.9232903168,1253.580155057396,1253.3462668256034,1253.187738654318,1,1254.179,1.0595837522817093,0.08446802125936363,,,0,,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-11 22:40:00,2016.10.11,22:40,1254.419,1254.78,1254.419,1254.68,0.05908,1254.07463225344,1253.680140961269,1253.3985700873445,1253.202587025917,1,1254.179,0.9664392519774649,0.077026751998714,,,0,,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-11 22:45:00,2016.10.11,22:45,1254.601,1254.88,1254.479,1254.739,0.04848,1254.2075058027522,1253.776400873881,1253.4511359662722,1253.2178747172015,1,1254.179,0.891047351713812,0.07101455774577915,,,0,,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-11 22:50:00,2016.10.11,22:50,1254.701,1254.939,1254.379,1254.379,0.05944,1254.2418046422017,1253.831182612619,1253.4875227911243,1253.2294282026025,1,1254.179,0.8469077048186602,0.06751609400497459,,,0,,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-11 22:55:00,2016.10.11,22:55,1254.379,1254.38,1253.779,1254.179,0.0928,1254.2292437137614,1253.862802375108,1253.5146395444137,1253.2388766781985,1,1254.179,0.8141200108428539,0.06491258511287892,,,0,,0,0.0,1,1,0,0.6666666666666666,False,,,,,,,,,,,
2016-10-11 23:00:00,2016.10.11,23:00,1254.18,1256.029,1254.009,1254.929,0.12053,1254.3691949710092,1253.9597294319162,1253.5701046603192,1253.2556938256791,1,1254.1821840796022,0.9749040093971377,0.07768598935853245,,,0,,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-11 23:05:00,2016.10.11,23:05,1254.979,1255.1,1254.359,1254.692,0.06675,1254.4337559768073,1254.02629948356,1253.614100555993,1253.269985429404,1,1254.1821840796022,0.943716808144184,0.07521501756161543,,,0,,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-11 23:10:00,2016.10.11,23:10,1254.692,1255.168,1254.692,1255.159,0.06989,1254.578804781446,1254.1292722577816,1253.674684847915,1253.2887815942856,1,1254.1821840796022,0.8813545670582775,0.07021855932660942,,,0,,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-11 23:15:00,2016.10.11,23:15,1255.159,1255.21,1254.369,1254.419,0.0801,1254.5468438251569,1254.1556111434377,1253.7038736774086,1253.3000275485715,1,1254.1821840796022,0.8759739581171901,0.06983104992169203,,,0,,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-11 23:20:00,2016.10.11,23:20,1254.419,1254.56,1254.219,1254.369,0.06453,1254.5112750601256,1254.1750101303978,1253.7299570626085,1253.3106640903768,1,1254.1821840796022,0.804644097034884,0.06414732004975283,,,0,,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-11 23:25:00,2016.10.11,23:25,1254.369,1254.41,1253.769,1253.798,0.06786,1254.3686200481006,1254.1407364821798,1253.7326254130944,1253.3155132039053,1,1254.1821840796022,0.7828248840969096,0.062436284321470414,,,0,,0,0.0,1,1,0,0.6666666666666666,False,,,,,,,,,,,
2016-10-11 23:30:00,2016.10.11,23:30,1253.809,1254.088,1253.688,1253.898,0.09925,1254.2744960384805,1254.1186695292545,1253.7391106910122,1253.3213090924237,1,1254.1821840796022,0.7317815662173035,0.05836053380875506,,,0,,0,0.0,1,1,0,0.6666666666666666,False,,,,,,,,,,,
2016-10-11 23:35:00,2016.10.11,23:35,1253.908,1254.798,1253.599,1254.308,0.14713,1254.2811968307844,1254.1358813902314,1253.7614200756784,1253.3311269123997,1,1254.1821840796022,0.7940773573883388,0.06330800388647277,0.7102978287469935,1.11794985884884,0,0.3970316700523331,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-11 23:40:00,2016.10.11,23:40,1254.29,1255.479,1253.798,1255.188,0.17898,1254.4625574646277,1254.231528536574,1253.817364386436,1253.34960326153,1,1254.1821840796022,0.9123337097365657,0.07268502485178042,0.8610849114287474,1.0595165443356616,0,0.2469749551461541,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-11 23:45:00,2016.10.11,23:45,1255.188,1255.218,1254.688,1254.738,0.16828,1254.5176459717022,1254.2775713968854,1253.8534677438306,1253.3634181544503,1,1254.1821840796022,0.8613558817716866,0.06864826615370592,0.853108310650657,1.0096676717575748,0,0.21837228170343204,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-11 23:50:00,2016.10.11,23:50,1254.718,1255.069,1254.658,1254.948,0.12619,1254.6037167773618,1254.3385194517139,1253.8963905774058,1253.379185137988,1,1254.1821840796022,0.8013084308688029,0.06385192301743202,0.8308834656661523,0.9644053155232328,0,0.19610374294393176,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-11 23:55:00,2016.10.11,23:55,1254.938,1255.149,1254.488,1254.499,0.17231,1254.5827734218897,1254.3531085924672,1253.9200223194684,1253.390327574426,1,1254.1821840796022,0.7826006400862733,0.06238352044013373,0.8437579546816178,0.927517940120136,0,0.1937028247930101,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-12 00:00:00,2016.10.12,00:00,1254.478,1254.719,1254.168,1254.318,0.20617,1254.529818737512,1254.3499169022427,1253.9356292873324,1253.3995581458248,1,1254.1771872230888,0.7517205547414579,0.0599306200454317,0.8378371912188749,0.8972155481041184,0,0.19373077640598826,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-12 00:05:00,2016.10.12,00:05,1254.299,1254.389,1253.488,1254.378,0.18614,1254.4994549900096,1254.3524699111297,1253.9529771584173,1253.4092938856675,1,1254.1771872230888,0.771624480775909,0.06151451004210126,0.8853438175495104,0.8715534750235696,0,0.20257051702118023,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-12 00:10:00,2016.10.12,00:10,1254.369,1254.569,1254.048,1254.218,0.13774,1254.4431639920076,1254.3402453737542,1253.9633702110284,1253.417340712676,1,1254.1771872230888,0.7382078833391156,0.05885802016388821,0.8691687096099219,0.8493263450204267,0,0.20259635884670285,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-12 00:15:00,2016.10.12,00:15,1254.208,1254.208,1253.349,1253.698,0.1631299999999999,1254.2941311936063,1254.2818594306857,1253.9529635360861,1253.4201333424007,1,1254.1771872230888,0.7556468322272524,0.06027343365206392,0.9059106926647778,0.8341294990177041,0,0.2137675899618619,0,0.0,1,1,0,0.6666666666666666,False,,,,,,,,,,,
2016-10-12 00:20:00,2016.10.12,00:20,1253.698,1253.809,1253.188,1253.608,0.16582,1254.156904954885,1254.2205994824417,1253.9394355542788,1253.4220026623768,1,1254.1771872230888,0.7376939212636011,0.05884566158349349,0.8966827352168196,0.8226922324820108,0,0.2266258670972022,0,0.0,0,1,0,0.3333333333333333,False,,,,,,,,,,,
2016-10-12 00:25:00,2016.10.12,00:25,1253.619,1253.978,1253.388,1253.909,0.14006,1254.1073239639081,1254.1922722567651,1253.9382420031307,1253.4268484070299,1,1254.1771872230888,0.7180013984284738,0.057261045133935054,0.8820223280436821,0.814039934817744,0,0.22657146571241565,0,0.0,0,1,0,0.3333333333333333,False,,,,,,,,,,,
2016-10-12 00:30:00,2016.10.12,00:30,1253.909,1254.398,1253.858,1253.998,0.13712,1254.0854591711266,1254.1746111425139,1253.9405854539882,1253.4325315074575,1,1254.1771872230888,0.6942678786380058,0.05536435294458251,0.8609387893889291,0.8064079435087113,0,0.22655538525578944,0,0.0,0,1,0,0.3333333333333333,False,,,,,,,,,,,
2016-10-12 00:35:00,2016.10.12,00:35,1253.988,1254.008,1253.278,1253.429,0.16113,1253.9541673369013,1254.1068283113764,1253.920523279322,1253.43249636808,0,1254.1771872230888,0.6990321614862741,0.055769585791159614,0.8730769514198793,0.8006535510408822,0,0.22665823114032738,0,0.0,0,1,0,0.3333333333333333,False,,,,,,,,,,,
2016-10-12 00:40:00,2016.10.12,00:40,1253.449,1253.648,1253.378,1253.539,0.1290099999999999,1253.8711338695211,1254.0552075557966,1253.9055615820937,1253.433556105711,1,1254.1771872230888,0.6418278732881019,0.05120126883073457,0.8186582687141347,0.7839997442354304,0,0.18276256263266957,0,0.0,0,1,0,0.3333333333333333,False,,,,,,,,,,,
2016-10-12 00:45:00,2016.10.12,00:45,1253.539,1253.568,1253.288,1253.468,0.13326,1253.790507095617,1254.0018250507242,1253.8884023043645,1253.4338988310274,1,1254.1771872230888,0.5935841568496847,0.04735534986530846,0.7744155137361437,0.7664931116707054,0,0.1827729148251044,0,0.0,0,1,0,0.3333333333333333,False,,,,,,,,,,,
2016-10-12 00:50:00,2016.10.12,00:50,1253.488,1253.538,1252.978,1253.309,0.21087,1253.6942056764935,1253.938840955204,1253.8656806453698,1253.4326560565894,0,1254.1771872230888,0.5891062692697195,0.047004072361222934,0.7835102986306494,0.7518806967812776,0,0.1995517466163553,0,0.0,0,1,0,0.3333333333333333,False,,,,,,,,,,,
2016-10-12 00:55:00,2016.10.12,00:55,1253.299,1253.709,1253.288,1253.68,0.2011,1253.6913645411948,1253.9153099592763,1253.858399051434,1253.4351171903547,1,1254.1771872230888,0.5666921000337636,0.04520229245371734,0.7695265112848184,0.7364166038771062,0,0.19949269351030377,0,0.0,0,1,0,0.3333333333333333,False,,,,,,,,,,,
2016-10-12 01:00:00,2016.10.12,01:00,1253.679,1255.119,1253.679,1254.718,0.30213,1253.896691632956,1253.9882817811601,1253.892108892554,1253.4478821934358,1,1254.1986878477348,0.6831331533625721,0.05444515447794421,0.9353618382832737,0.7303410566934907,0,0.19932765768881744,0,0.0,0,1,1,0.6666666666666666,False,,,,,,,,,,,
2016-10-12 01:05:00,2016.10.12,01:05,1254.718,1254.868,1254.248,1254.538,0.15831,1254.0249533063648,1254.038256164691,1253.9174379555911,1253.4587291367848,1,1254.1986878477348,0.6747153995808812,0.053781981859527664,0.9307246269856725,0.7249355824676892,0,0.19935625704442403,0,0.0,0,1,1,0.6666666666666666,False,,,,,,,,,,,
2016-10-12 01:10:00,2016.10.12,01:10,1254.549,1254.928,1254.549,1254.629,0.1033299999999999,1254.145762645092,1254.091960149719,1253.9453423494897,1253.470373622986,1,1254.1986878477348,0.6367533463034438,0.05075232170653188,0.884153486742111,0.7201841714719962,0,0.19934179745566033,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-12 01:15:00,2016.10.12,01:15,1254.629,1255.228,1254.518,1255.129,0.17936,1254.3424101160736,1254.1862364997444,1253.9917602965686,1253.486877368031,1,1254.1986878477348,0.6465195667963229,0.05151020865555039,0.9070059891090727,0.7128062819423955,0,0.19926238657540196,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-12 01:20:00,2016.10.12,01:20,1255.118,1255.679,1255.081,1255.172,0.13018,1254.5083280928588,1254.275851363404,1254.038044206507,1253.503644757404,1,1254.1986878477348,0.6400502912235044,0.05099303451825761,0.9154140630859868,0.6991921110167423,0,0.2151896313811989,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-12 01:25:00,2016.10.12,01:25,1255.178,1255.249,1254.891,1255.161,0.15708,1254.6388624742872,1254.3563194212763,1254.0820816886048,1253.5201358543454,1,1254.1986878477348,0.6024435857270302,0.04799731554175362,0.8778822027511177,0.6862464962145095,0,0.21519151726352412,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-12 01:30:00,2016.10.12,01:30,1255.178,1256.038,1255.011,1255.84,0.20335,1254.8790899794299,1254.4911994738877,1254.1510196616007,1253.5432190796753,1,1254.1986878477348,0.6590511076300987,0.05247890715617425,0.9704292034236016,0.6791336300525743,0,0.2436616129443198,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-12 01:35:00,2016.10.12,01:35,1255.84,1255.959,1255.611,1255.928,0.12986,1255.0888719835439,1254.6218177035344,1254.2207051650676,1253.5669482430617,1,1254.1986878477348,0.6175776266127464,0.04917301203673669,0.9205451708688217,0.670882479378898,0,0.24364454013286949,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-12 01:40:00,2016.10.12,01:40,1255.928,1256.239,1255.748,1256.151,0.11813,1255.301297586835,1254.7608342759404,1254.2964030017315,1253.5926602008421,1,1254.1986878477348,0.600700609731045,0.04782073251790947,0.9055813359010584,0.6633314821283773,0,0.2596025477828674,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-12 01:45:00,2016.10.12,01:45,1256.158,1256.792,1256.04,1256.198,0.08904,1255.4806380694681,1254.8914857054003,1254.3709754330362,1253.6185839799382,1,1254.1986878477348,0.6208738617668994,0.04942484081067629,0.9467514310732746,0.6557939511779268,0,0.3036145575776948,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-12 01:50:00,2016.10.12,01:50,1256.198,1256.671,1256.189,1256.532,0.0772199999999999,1255.6909104555746,1255.0406233685458,1254.4557214944857,1253.6475731940682,1,1254.1986878477348,0.6023573468646423,0.047938082505232044,0.9281294682273236,0.6490014243542033,0,0.30353385349516376,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-12 01:55:00,2016.10.12,01:55,1256.532,1256.582,1256.231,1256.338,0.06677,1255.8203283644598,1255.158566698678,1254.5295363378393,1253.6743436100478,1,1254.1986878477348,0.5688430339493717,0.045277865825070304,0.8892879595042181,0.6396612344403091,0,0.3035807242955201,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-12 02:00:00,2016.10.12,02:00,1256.348,1257.019,1256.331,1256.928,0.22932,1256.041862691568,1255.3194242715253,1254.6235937363556,1253.7067183004951,1,1254.2219944363148,0.5847306294228024,0.04652061450001928,0.9251875591167471,0.6320130698482692,0,0.3214981287710943,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-12 02:05:00,2016.10.12,02:05,1256.922,1257.279,1256.819,1257.148,0.2078799999999999,1256.2630901532543,1255.4856584286595,1254.72259006042,1253.7409599094456,1,1254.2219944363148,0.5680998788331002,0.045189578222540244,0.9096613458870494,0.6245179938685005,0,0.3421236004034474,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-12 02:10:00,2016.10.12,02:10,1257.159,1257.391,1256.832,1256.832,0.18599,1256.3768721226036,1255.608053116963,1254.8053120188351,1253.771716527262,1,1254.2219944363148,0.5668865616553495,0.045104402311156096,0.9170711716215868,0.6181489280193677,0,0.35112091353498404,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-12 02:15:00,2016.10.12,02:15,1256.832,1256.832,1256.442,1256.571,0.07358,1256.4156976980828,1255.6955937426935,1254.874554684763,1253.799570094155,1,1254.2219944363148,0.5433016867679828,0.04323684748159737,0.8901296720688465,0.6103624042834531,0,0.35119384419981137,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-12 02:20:00,2016.10.12,02:20,1256.571,1257.011,1256.571,1256.962,0.04416,1256.5249581584662,1255.8107215842667,1254.9564152853607,1253.8310370583922,1,1254.2219944363148,0.5295281285322591,0.042127616310776224,0.8756186692274494,0.604747417045661,0,0.3510845992162063,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-12 02:25:00,2016.10.12,02:25,1256.962,1257.182,1256.691,1256.82,0.09168,1256.583966526773,1255.9024741675153,1255.029497038876,1253.8607779831843,1,1254.2219944363148,0.524391044727956,0.04172363940166102,0.872113284781456,0.6012877614395746,0,0.3511242660046794,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-12 02:30:00,2016.10.12,02:30,1256.82,1257.008,1256.759,1256.912,0.12689,1256.6495732214184,1255.9942492431956,1255.1033206844104,1253.891138401262,1,1254.2219944363148,0.48767223876423166,0.03879923485210036,0.8179454925020461,0.5962160599143002,0,0.3264349453263288,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-12 02:35:00,2016.10.12,02:35,1256.912,1257.209,1256.689,1257.089,0.16953,1256.7374585771347,1256.0937720392687,1255.1811904614924,1253.9229579196574,1,1254.2219944363148,0.49198260692899837,0.03913665674657867,0.830377600835442,0.5924805852590619,0,0.2952853775667426,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-12 02:40:00,2016.10.12,02:40,1257.089,1257.208,1256.729,1256.892,0.16783,1256.7683668617078,1256.166338217517,1255.24828103163,1253.9525006269246,1,1254.2219944363148,0.4902515926718042,0.039005069064947835,0.8411477088255676,0.5828365072245234,0,0.25006126222460073,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-12 02:45:00,2016.10.12,02:45,1256.892,1256.951,1256.799,1256.819,0.13197,1256.7784934893664,1256.2256711068337,1255.3098778539193,1253.9810230087464,1,1254.2219944363148,0.44515138031556944,0.03541889327863196,0.7791107181559387,0.5713583062612579,0,0.2285929795778109,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-12 02:50:00,2016.10.12,02:50,1256.819,1256.938,1256.351,1256.368,0.09836,1256.6963947914933,1256.2386100971216,1255.35137284004,1254.004774023585,1,1254.2219944363148,0.4640645296068254,0.036936990563817725,0.8246754014158643,0.5627238654264269,0,0.2286750378869923,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-12 02:55:00,2016.10.12,02:55,1256.389,1256.621,1256.351,1256.541,0.07411,1256.6653158331947,1256.2661000882924,1255.3980248855287,1254.0300101029525,1,1254.2219944363148,0.43818925899257966,0.034872659069029956,0.7933793728506923,0.5523073500362398,0,0.19895888793123342,0,0.0,1,1,1,1.0,False,,,,,,,,,,,
2016-10-12 03:00:00,2016.10.12,03:00,1256.549,1256.739,1256.491,1256.641,0.1325,1256.6604526665558,1256.3001818984476,1255.4467690076647,1254.055990101928,1,1254.2529994667993,0.4128306911269087,0.03285191961163997,0.7631638069831906,0.5409463700314101,0,0.19894305533561296,0,0.0,1,1,1,1.0,True,1257.122,1256.491,0300,2016-10-12_0300,2016-10-12 03:00:00,,,,,,
2016-10-12 03:05:00,2016.10.12,03:05,1256.641,1256.98,1256.641,1256.919,0.11671,1256.7121621332446,1256.3564380894977,1255.5045035563837,1254.0844777626055,1,1254.2529994667993,0.40298659897664646,0.03206146131744738,0.758957995588956,0.5309735206938908,0,0.18935189936663452,0,0.0,1,1,1,1.0,True,1257.122,1256.491,0300,2016-10-12_0300,2016-10-12 03:00:00,,,,,,
2016-10-12 03:10:00,2016.10.12,03:10,1256.919,1257.122,1256.829,1257.111,0.15066,1256.7919297065957,1256.4250346268161,1255.5675034169176,1254.1145924117338,1,1254.2529994667993,0.38832171911310964,0.030890010437670944,0.7504714209418921,0.5174370512680413,0,0.14159449722418885,0,0.0,1,1,1,1.0,True,1257.122,1256.491,0300,2016-10-12_0300,2016-10-12 03:00:00,,,,,,
2016-10-12 03:15:00,2016.10.12,03:15,1257.111,1257.15,1256.971,1257.089,0.103,1256.8513437652766,1256.4853951152872,1255.6271699495876,1254.1441885071397,1,1254.2529994667993,0.36041215656470665,0.028670377082665323,0.7142832248329447,0.5045787777656394,0,0.13069878107278238,0,0.0,1,1,1,1.0,False,,,,,,2016-10-12 03:15:00,2016-10-12 06:00:00,2016-10-12_0300,0300,1257.122,1256.491
2016-10-12 03:20:00,2016.10.12,03:20,1257.099,1257.239,1257.059,1257.06,0.08731,1256.8930750122213,1256.5376319229883,1255.6833593633291,1254.17320155682,1,1254.2529994667993,0.33635720235608757,0.026757450110264237,0.6845410738092099,0.49136160739689155,1,0.10747299253815353,0,0.5,1,1,1,1.0,False,,,,,,2016-10-12 03:15:00,2016-10-12 06:00:00,2016-10-12_0300,0300,1257.122,1256.491
2016-10-12 03:25:00,2016.10.12,03:25,1257.059,1257.06,1256.789,1256.902,0.07782,1256.894860009777,1256.5707562936257,1255.7311491922183,1254.2003537801352,1,1254.2529994667993,0.32764290870860363,0.026067498397536453,0.6873145954388428,0.47670005974397683,1,0.09563195857751822,0,0.5,1,1,1,1.0,False,,,,,,2016-10-12 03:15:00,2016-10-12 06:00:00,2016-10-12_0300,0300,1257.122,1256.491
2016-10-12 03:30:00,2016.10.12,03:30,1256.902,1257.07,1256.902,1256.959,0.1124599999999999,1256.9076880078217,1256.6060511760234,1255.7793002042881,1254.2278029962533,1,1254.2529994667993,0.3063571875474422,0.02437288627134554,0.6632542827568403,0.4619000517781167,1,0.09228622413301323,0,0.5,1,1,1,1.0,False,,,,,,2016-10-12 03:15:00,2016-10-12 06:00:00,2016-10-12_0300,0300,1257.122,1256.491
2016-10-12 03:35:00,2016.10.12,03:35,1256.959,1257.282,1256.959,1257.271,0.0894199999999999,1256.9803504062575,1256.666501069112,1255.8377982354925,1254.2580835634549,1,1254.2529994667993,0.3085762292077653,0.02454333466752715,0.687425627166412,0.4488867115410365,1,0.08430958798860173,0,0.5,1,1,1,1.0,False,,,,,,2016-10-12 03:15:00,2016-10-12 06:00:00,2016-10-12_0300,0300,1257.122,1256.491
2016-10-12 03:40:00,2016.10.12,03:40,1257.271,1257.699,1257.241,1257.241,0.15813,1257.032480325006,1256.718728244647,1255.8928257556693,1254.2877643240174,1,1254.2529994667993,0.32849939864674105,0.02612859417142306,0.7533091455568119,0.4360751500022334,0,0.10721890234250683,1,0.5,1,1,1,1.0,False,,,,,,2016-10-12 03:15:00,2016-10-12 06:00:00,2016-10-12_0300,0300,1257.122,1256.491
2016-10-12 03:45:00,2016.10.12,03:45,1257.241,1257.79,1257.211,1257.789,0.11003,1257.1837842600048,1256.8160256769518,1255.9671855299569,1254.3226024899477,1,1254.2529994667993,0.36189947882716905,0.028772670044591664,0.8499979291998918,0.42576513000193683,0,0.11440710643834942,1,0.5,1,1,1,1.0,False,,,,,,2016-10-12 03:15:00,2016-10-12 06:00:00,2016-10-12_0300,0300,1257.122,1256.491
2016-10-12 03:50:00,2016.10.12,03:50,1257.79,1257.79,1257.508,1257.641,0.14776,1257.275227408004,1256.8910233426832,1256.032825313096,1254.3556213706447,1,1254.2529994667993,0.3512462149835366,0.02792897297269543,0.846410864107263,0.4149831126683462,0,0.11442056994005846,1,0.5,1,1,1,1.0,False,,,,,,2016-10-12 03:15:00,2016-10-12 06:00:00,2016-10-12_0300,0300,1257.122,1256.491
2016-10-12 03:55:00,2016.10.12,03:55,1257.649,1257.7,1257.289,1257.338,0.10123,1257.287781926403,1256.9316575842574,1256.0840086341511,1254.385296779892,1,1254.2529994667993,0.35921338631907285,0.02856935735013758,0.885244564101138,0.4057786976459007,0,0.11444814361769476,1,0.5,1,1,1,1.0,False,,,,,,2016-10-12 03:15:00,2016-10-12 06:00:00,2016-10-12_0300,0300,1257.122,1256.491
2016-10-12 04:00:00,2016.10.12,04:00,1257.358,1257.599,1257.152,1257.152,0.10826,1257.2606255411226,1256.9516887129612,1256.1258906484982,1254.412826165167,1,1254.272581561657,0.3709182681431817,0.029504647659406476,0.9323110267431004,0.39784820462644677,0,0.11446507661761274,1,0.5,1,1,1,1.0,False,,,,,,2016-10-12 03:15:00,2016-10-12 06:00:00,2016-10-12_0300,0300,1257.122,1256.491
2016-10-12 04:05:00,2016.10.12,04:05,1257.159,1257.209,1257.038,1257.148,0.11263,1257.2381004328981,1256.9695351936011,1256.165973368165,1254.4400418252153,1,1254.272581561657,0.34426249905743067,0.02738440494336631,0.8853536814122334,0.3888417773429206,0,0.11446544082318477,1,0.5,1,1,1,1.0,False,,,,,,2016-10-12 03:15:00,2016-10-12 06:00:00,2016-10-12_0300,0300,1257.122,1256.491
